user_id,product_id,rating
U1095,6d90ad69,1.4
U1095,e01027a1,2.3
U1096,c3c86018,1.2
U1096,24107b4c,4.4
U1096,dfd232cc,3.6
U1096,96d024f1,1.8
U1096,bd38cba4,2.2
U1096,225da7e7,3.9
U1096,dd3c0a4b,4.0
U1096,e61f72b2,1.1
U1096,e7893e0f,3.8
U1096,b3ddac77,3.7
U1097,0f34cdc1,4.5
U1097,9e282434,1.0
U1097,8e974911,3.3
U1097,b83af3f6,4.3
U1097,7add4be3,1.8
U1097,12c6163c,4.9
U1097,bcb3d140,4.3
U1097,499d0c58,2.7
U1097,b37ee992,1.0
U1097,7680a630,4.7
U1098,cc1d2045,3.1
U1098,2db39208,2.1
U1098,1fea05d4,2.4
U1098,a799369f,1.1
U1098,c4f2c597,3.8
U1098,159d4731,2.1
U1098,7f393c30,1.6
U1098,097aa76d,1.6
U1098,fdc7379d,4.1
U1098,2811bc43,2.8
U1099,3ce53812,2.5
U1099,3f3863af,3.3
U1099,9597c55d,1.2
U1099,5626eeb3,2.8
U1099,a2fa8c8f,1.4
U1099,11ee237a,2.1
U1099,541e0458,1.2
U1099,fa035e10,4.1
U1099,f0c9cbff,4.5
U1099,fce463f6,4.1
U1100,358d096e,1.3
U1100,60decbad,4.6
U1100,b72ca32a,4.9
U1100,5e4eb919,1.4
U1100,1d3b151b,2.3
U1100,96d024f1,1.9
U1100,19b783dd,3.8
U1100,52c4b291,3.0
U1100,7680a630,2.4
U1100,f319505c,4.0
U1101,8c90681b,2.4
U1101,70114143,2.3
U1101,6d90ad69,3.3
U1101,7de5faec,2.5
U1101,45e44a3b,1.3
U1101,12ad87e3,3.3
U1101,1d3b151b,1.1
U1101,cf5632fc,2.2
U1101,e01027a1,3.2
U1101,c95e0330,1.6
U1102,48f256ba,2.3
U1102,595dce42,2.2
U1102,3931c6f9,1.0
U1102,2db39208,4.7
U1102,4dfa6d08,3.9
U1102,193dda4a,1.5
U1102,9597c55d,3.6
U1102,a0489aac,4.5
U1102,349a219a,2.0
U1102,b117ff47,4.7
U1103,d38f016d,4.7
U1103,172dfe62,2.0
U1103,8f86d0c7,1.5
U1103,cf8aea62,4.8
U1103,4a037985,4.7
U1103,aef37431,1.2
U1103,d9d7260f,2.7
U1103,6b269064,1.2
U1103,a5c88990,3.6
U1103,19b783dd,2.0
U1104,b0f297bc,4.7
U1104,a72fe99f,1.4
U1104,d9d7260f,4.1
U1104,2811bc43,2.3
U1104,928b1a37,4.2
U1104,2db39208,2.4
U1104,3a5f5532,1.9
U1104,06ad1766,3.7
U1104,b117ff47,3.9
U1104,7fde8af3,3.1
U1105,9977b253,1.1
U1105,972e8662,3.6
U1105,fb76df07,1.7
U1105,b83af3f6,2.6
U1105,34bd90dc,1.7
U1105,aef37431,3.8
U1105,395c24a7,3.8
U1105,c1e44a99,2.3
U1105,0f34cdc1,1.0
U1105,3db8c70f,1.3
U1106,8c292b5a,1.3
U1106,a0489aac,2.1
U1106,b9464f09,1.9
U1106,b0a09f68,2.5
U1106,2811bc43,2.4
U1106,225da7e7,1.9
U1106,c1fb0ea0,4.0
U1106,552f4c29,4.3
U1106,23e0e85c,1.7
U1106,e90948ea,1.3
U1107,c23be934,1.6
U1107,30fbb745,1.2
U1107,cf8aea62,2.7
U1107,5629145c,5.0
U1107,eeedc572,1.1
U1107,93fa45f1,2.2
U1107,1b095de1,4.3
U1107,2a204dc0,2.0
U1107,f7e253d4,1.7
U1107,6b269064,2.8
U1108,d93953e9,2.8
U1108,2f4f7819,3.3
U1108,16c0c195,3.5
U1108,024fcfe6,2.3
U1108,225da7e7,3.0
U1108,95899868,3.9
U1108,6c33d0ab,3.3
U1108,aef37431,4.1
U1108,fb3f3206,4.0
U1108,57e56794,4.8
U1109,96e255ed,4.4
U1109,e90948ea,2.8
U1109,4177151b,2.1
U1109,b54bbb85,4.5
U1109,5074bf59,2.7
U1109,7540eff6,1.6
U1109,b9557c71,4.9
U1109,1fea05d4,3.9
U1109,0a168adb,3.4
U1109,ae522cd4,2.0
U1110,9eb60fd3,4.5
U1110,b3c0e7cf,1.8
U1110,122d08d2,3.7
U1110,4218f3ee,3.2
U1110,552f4c29,2.6
U1110,a474b957,2.2
U1110,de7a71c5,2.3
U1110,d6fc0d64,1.7
U1110,d1594e7b,3.8
U1110,ae3acfd1,2.8
U1111,b9464f09,2.6
U1111,b3ddac77,2.4
U1111,a639fae4,4.9
U1111,a5877f7b,3.7
U1111,759b81f4,4.7
U1111,0dbb70eb,1.0
U1111,60decbad,2.2
U1111,c4f007d0,4.4
U1111,cf8aea62,2.6
U1111,83812064,4.7
U1112,ab3fdcdb,3.8
U1112,595e1925,3.3
U1112,01095052,4.2
U1112,9b87df9a,1.3
U1112,5edffe66,1.3
U1112,7add4be3,2.5
U1112,5b97156b,4.5
U1112,220374f7,2.3
U1112,c1fb0ea0,2.4
U1112,9488cfb2,2.9
U1113,1051bfee,3.9
U1113,fabb045f,2.3
U1113,8f86d0c7,1.8
U1113,3e32c087,1.9
U1113,aa8a1cde,1.9
U1113,b38f357a,3.4
U1113,fb76df07,4.4
U1113,3a5f5532,2.1
U1113,d6fc0d64,4.9
U1113,436a0faa,1.4
U1114,5183649c,1.5
U1114,dab1b794,1.2
U1114,bcb3d140,1.4
U1114,1d703f99,1.3
U1114,1c48b51c,4.4
U1114,ca7de23b,3.3
U1114,036df75a,3.7
U1114,d338450b,3.9
U1114,d93953e9,2.2
U1114,55ddd85b,3.7
U1115,2b072b66,4.2
U1115,6a1658a1,2.6
U1115,3e32c087,1.0
U1115,f3667de1,4.5
U1115,0fa98030,4.5
U1115,7de4c4b6,3.3
U1115,1051bfee,4.6
U1115,f7e253d4,3.4
U1115,2c38846b,4.5
U1115,95899868,1.7
U1116,7c0ec156,1.0
U1116,d6fc0d64,3.0
U1116,24107b4c,3.0
U1116,ca046ffd,4.5
U1116,57e56794,3.5
U1116,ba00f0ba,4.8
U1116,8f86d0c7,4.2
U1116,969c69ea,2.3
U1116,94faf927,1.2
U1116,b83af3f6,3.2
U1117,dafe9152,2.4
U1117,b38f357a,2.4
U1117,f93fb2dc,4.9
U1117,830d1616,3.0
U1117,a5877f7b,1.8
U1117,90b8cb13,3.8
U1117,086d24e0,4.6
U1117,3a40c1a9,4.4
U1117,98667158,2.0
U1117,595dce42,1.2
U1118,ca046ffd,3.7
U1118,6a1658a1,3.2
U1118,dee80741,4.0
U1118,9b3a1b3a,4.0
U1118,cd6a4d46,3.8
U1118,d750e115,3.0
U1118,17c34e20,2.4
U1118,085b8d9b,3.2
U1118,cf4fff8e,1.4
U1118,e3bf4dcd,2.9
U1119,95899868,3.6
U1119,d13e2c83,2.6
U1119,d750e115,1.5
U1119,fabb045f,1.3
U1119,8c16bfb3,2.4
U1119,249489bb,2.8
U1119,1c48b51c,2.6
U1119,afd76e76,4.9
U1119,32e2e2ff,2.8
U1119,11af39e3,3.3
U1120,68bda325,1.3
U1120,ab3fdcdb,4.7
U1120,bd38cba4,3.6
U1120,2a204dc0,1.8
U1120,e72197e8,2.6
U1120,45e44a3b,2.1
U1120,40091361,1.6
U1120,96e255ed,3.3
U1120,c781bf8a,4.5
U1120,d4fec973,4.8
U1121,9cedc10f,3.0
U1121,fb3f3206,4.7
U1121,4dfa6d08,2.2
U1121,c4f2c597,1.3
U1121,2cdfb1dc,3.0
U1121,8c292b5a,3.9
U1121,5183649c,1.2
U1121,583623c4,3.6
U1121,12ad87e3,1.9
U1121,3f3863af,2.8
U1122,a639fae4,1.8
U1122,147bac54,2.0
U1122,e3e499e0,3.9
U1122,031fff72,2.3
U1122,533d4b01,4.3
U1122,57e56794,1.6
U1122,cbbb1c98,3.5
U1122,40091361,4.7
U1122,f92f4747,1.8
U1122,ba6b9edd,4.0
U1123,1b6bb38b,3.6
U1123,dfdc849d,4.0
U1123,ba6b9edd,2.0
U1123,fabb045f,2.9
U1123,e7c355d0,2.5
U1123,c7223d17,3.5
U1123,66df45b6,3.5
U1123,984f7997,1.1
U1123,583623c4,3.0
U1123,a4ad5385,1.1
U1124,8f86d0c7,2.5
U1124,e0f67c5c,2.9
U1124,7006280a,1.4
U1124,f7e253d4,2.8
U1124,df01a208,4.0
U1124,1e3fd857,2.8
U1124,e01027a1,3.6
U1124,6d90ad69,2.3
U1124,6d14c01f,3.6
U1124,e0a39f08,2.1
U1125,9eb60fd3,3.1
U1125,c7223d17,4.5
U1125,9b3a1b3a,1.8
U1125,0cf42113,4.5
U1125,f93fb2dc,1.3
U1125,538a4a2d,2.5
U1125,7ecbee84,1.5
U1125,e6539784,2.4
U1125,c4f2c597,2.9
U1125,122d08d2,1.2
U1126,085b8d9b,1.4
U1126,57bb5c79,4.9
U1126,d93953e9,1.3
U1126,01849eee,4.1
U1126,f3667de1,2.2
U1126,a0cce20f,2.0
U1126,59897df4,2.6
U1126,a17e5bca,3.7
U1126,33208755,2.4
U1126,c2f45c82,3.6
U1127,cd278864,2.6
U1127,e7893e0f,3.1
U1127,5d7c1b6e,3.6
U1127,e79f8a52,1.9
U1127,d9d7260f,3.8
U1127,dcfdf0e8,3.7
U1127,213eb44d,4.4
U1127,b9ebb179,1.3
U1127,5629145c,2.2
U1127,c504f755,4.2
U1128,cc1d2045,2.1
U1128,5d278388,1.4
U1128,0d125c02,5.0
U1128,95899868,2.4
U1128,df01a208,2.3
U1128,81ed414d,4.0
U1128,a0ea84e1,1.9
U1128,1fea05d4,4.7
U1128,d6fc0d64,2.3
U1128,5b97156b,3.7
U1129,11ee237a,2.5
U1129,e3b2ee45,2.2
U1129,6dd7b424,3.2
U1129,48f256ba,1.1
U1129,85b108c5,1.6
U1129,9c6f5358,3.3
U1129,9977b253,2.9
U1129,8c16bfb3,3.4
U1129,e473c9e2,1.3
U1129,ba6b9edd,3.6
U1130,5ca88dd3,3.3
U1130,3ccda57b,2.3
U1130,afd76e76,1.3
U1130,830d1616,3.9
U1130,8c292b5a,1.2
U1130,0cf42113,2.4
U1130,a0489aac,4.1
U1130,c781bf8a,3.2
U1130,358d096e,3.7
U1130,1651eaf8,4.1
U1131,5626eeb3,4.9
U1131,a0ea84e1,4.3
U1131,b211d76a,2.5
U1131,88219607,2.2
U1131,e01027a1,2.4
U1131,f96cc5cd,3.6
U1131,e99847ae,3.3
U1131,b59fd3bb,4.8
U1131,4a037985,4.0
U1131,00ae8ba2,2.4
U1132,ad2436b5,3.3
U1132,f96cc5cd,1.2
U1132,552f4c29,3.7
U1132,c23be934,3.3
U1132,11080af5,2.1
U1132,1b1ab676,2.4
U1132,6dd7b424,2.5
U1132,cbbb1c98,1.3
U1132,f319505c,2.4
U1132,19c75cf4,2.3
U1133,ae5c93e9,1.1
U1133,21c46cc2,3.2
U1133,ae522cd4,4.8
U1133,a7a143ad,4.6
U1133,de7a71c5,3.0
U1133,fc792cde,2.2
U1133,fce2cfc7,4.6
U1133,f319505c,1.1
U1133,b0b74b52,2.8
U1133,0d9b0003,3.4
U1134,a0cce20f,1.6
U1134,7b2ecc2f,3.0
U1134,8091ddcc,2.3
U1134,f0c9cbff,1.4
U1134,88219607,4.3
U1134,f9ba8ee6,4.6
U1134,b8ac00f9,4.0
U1134,1b126eb1,1.3
U1134,538a4a2d,2.6
U1134,9c6f5358,4.0
U1135,928b1a37,2.0
U1135,75709af0,3.3
U1135,1e3fd857,3.5
U1135,ae522cd4,1.8
U1135,819fcf93,3.2
U1135,b419fca5,1.7
U1135,8e6bc9df,3.0
U1135,f454fa6f,4.1
U1135,e0f67c5c,3.5
U1135,969c69ea,4.2
U1136,3c4be0a8,4.3
U1136,b0a09f68,4.2
U1136,2ebfc193,4.1
U1136,2a204dc0,4.8
U1136,3c50338b,2.0
U1136,d0bdd6c6,4.8
U1136,2a971420,3.5
U1136,b9557c71,4.6
U1136,10fdb333,3.6
U1136,a0489aac,3.4
U1137,10fdb333,3.5
U1137,653ba8cd,4.2
U1137,d13e2c83,4.9
U1137,f869c0e6,2.4
U1137,0a3b92c2,3.4
U1137,4c102434,1.5
U1137,7de5faec,4.0
U1137,bd38cba4,4.7
U1137,249489bb,1.5
U1137,9cedc10f,3.0
U1138,1208875c,3.0
U1138,e64aa98f,4.3
U1138,9b87df9a,3.1
U1138,acd78257,4.6
U1138,8f86d0c7,5.0
U1138,3a40c1a9,4.9
U1138,1da5d7d9,4.8
U1138,b72ca32a,3.6
U1138,5edffe66,4.3
U1138,517fa833,2.0
U1139,10303f23,1.5
U1139,147bac54,4.2
U1139,b7e4c7aa,2.3
U1139,e124dce1,3.5
U1139,7f393c30,1.1
U1139,f0c9cbff,4.6
U1139,f80d58e8,3.0
U1139,30fbb745,2.0
U1139,fdc7379d,4.7
U1139,dab1b794,3.9
U1140,3ccda57b,4.4
U1140,969c69ea,2.9
U1140,508b774c,4.2
U1140,98667158,3.9
U1140,f6fdde7c,4.8
U1140,1e3fd857,1.5
U1140,a474b957,1.2
U1140,1208875c,3.4
U1140,637e6aa3,4.1
U1140,12ad87e3,4.4
U1141,55ddd85b,4.7
U1141,8df72623,3.4
U1141,8586230d,3.7
U1141,f7e253d4,4.7
U1141,ca046ffd,1.1
U1141,88d92c1f,1.8
U1141,3401b201,2.7
U1141,59897df4,1.4
U1141,28f3bef4,1.5
U1141,ad2436b5,5.0
U1142,e3b2ee45,2.6
U1142,48f256ba,3.6
U1142,f4ec99ac,2.9
U1142,0cf42113,3.0
U1142,2e5e557d,2.4
U1142,a0ea84e1,3.2
U1142,d0bdd6c6,2.0
U1142,bcb3d140,4.2
U1142,6dd7b424,1.5
U1142,4f91f8fe,3.0
U1143,4c5ec9d6,4.7
U1143,9ab05fe1,3.3
U1143,2570b385,3.0
U1143,8accc497,5.0
U1143,3c4be0a8,3.1
U1143,9b3a1b3a,3.0
U1143,b0b74b52,2.5
U1143,159d4731,4.3
U1143,7c0ec156,1.2
U1143,ca046ffd,2.7
U1144,9cedc10f,4.5
U1144,467f74ee,3.5
U1144,b6b3e021,4.8
U1144,95899868,2.4
U1144,cbbb1c98,4.5
U1144,6a1658a1,2.9
U1144,a4d2bb58,3.3
U1144,ec1fc2d3,3.5
U1144,01095052,3.5
U1144,9dcf8db2,1.3
U1145,d13e2c83,3.7
U1145,c3c86018,2.6
U1145,e3b2ee45,4.4
U1145,e72197e8,4.2
U1145,83812064,4.1
U1145,cf4fff8e,2.8
U1145,e64aa98f,4.5
U1145,436a0faa,1.7
U1145,759b81f4,5.0
U1145,2c38846b,1.4
U1146,a639fae4,2.0
U1146,819fcf93,1.1
U1146,8c51e689,3.8
U1146,1d703f99,1.3
U1146,4eb295cd,2.9
U1146,30fbb745,4.2
U1146,b8ac00f9,4.6
U1146,e64aa98f,4.3
U1146,6140c68b,1.2
U1146,085b8d9b,1.7
U1147,4eb295cd,3.2
U1147,9b3a1b3a,4.6
U1147,72f81330,1.9
U1147,e0f67c5c,1.4
U1147,172dfe62,5.0
U1147,393d1403,1.8
U1147,aa72303e,4.6
U1147,508b774c,1.6
U1147,0647d20e,4.9
U1147,16b3d376,3.8
U1148,a3af67ee,3.1
U1148,a4ad5385,1.2
U1148,52c80218,3.2
U1148,5e64bb8f,4.0
U1148,e90948ea,1.1
U1148,830d1616,2.4
U1148,583623c4,3.9
U1148,7ecbee84,4.4
U1148,aa8a1cde,2.4
U1148,c7223d17,2.5
U1149,14525bfa,4.7
U1149,d13e2c83,1.1
U1149,8c292b5a,3.7
U1149,e7c355d0,3.0
U1149,fbde2c73,1.5
U1149,e01027a1,2.7
U1149,cafe6c16,4.4
U1149,097aa76d,2.5
U1149,e90948ea,4.6
U1149,8c90681b,4.7
U1150,3401b201,4.8
U1150,2ab831a7,4.9
U1150,819fcf93,3.8
U1150,fb3f3206,4.2
U1150,15197a40,5.0
U1150,a7a143ad,2.0
U1150,f7e253d4,2.6
U1150,cf8aea62,3.9
U1150,3cc0e5e6,1.8
U1150,b37ee992,3.8
U1151,777d8854,1.4
U1151,dab9f09e,2.8
U1151,7053a1dd,3.4
U1151,9e282434,4.5
U1151,d38f016d,4.6
U1151,bd38cba4,4.4
U1151,eaf99caf,1.5
U1151,6886c2dc,4.4
U1151,16e0cbb0,3.9
U1151,2cdfb1dc,1.8
U1152,7b2ecc2f,4.0
U1152,03b7e32d,3.8
U1152,5074bf59,3.2
U1152,4cbe74b0,4.9
U1152,541e0458,4.4
U1152,cf5632fc,4.4
U1152,06ad1766,4.1
U1152,759b81f4,4.6
U1152,6a1658a1,2.6
U1152,fce2cfc7,3.0
U1153,baf76fbe,3.6
U1153,99973820,1.9
U1153,03b7e32d,3.4
U1153,d9fabb1d,3.2
U1153,15a7d2d8,1.8
U1153,e3b2ee45,4.1
U1153,6d14c01f,2.9
U1153,2570b385,4.8
U1153,90a09c29,1.2
U1153,95282786,1.1
U1154,15fd117d,1.8
U1154,5d278388,4.1
U1154,4afcf076,1.7
U1154,d4fec973,3.3
U1154,122d08d2,2.2
U1154,52f2dbd9,2.7
U1154,ba6b9edd,3.6
U1154,dcfdf0e8,4.1
U1154,4cbe74b0,3.4
U1154,928b1a37,2.5
U1155,eae09ea0,3.5
U1155,0384be85,1.4
U1155,4548b445,2.7
U1155,96d024f1,3.9
U1155,f45a9d43,1.2
U1155,9b3a1b3a,1.0
U1155,ba56c4ee,1.3
U1155,1651eaf8,4.0
U1155,9488cfb2,1.9
U1155,e64aa98f,3.9
U1156,5b97156b,3.0
U1156,a17e5bca,5.0
U1156,1b6bb38b,3.3
U1156,b6b3e021,4.4
U1156,1d703f99,4.8
U1156,85ebfef1,2.3
U1156,845c2189,2.8
U1156,0f34cdc1,2.7
U1156,8adc3358,3.5
U1156,66df45b6,3.3
U1157,ae3acfd1,2.7
U1157,1fd91674,1.5
U1157,9b3a1b3a,1.7
U1157,c504f755,2.2
U1157,d1594e7b,2.2
U1157,3f3863af,3.4
U1157,01095052,3.2
U1157,83812064,1.0
U1157,508b774c,4.5
U1157,4dfa6d08,1.9
U1158,8e974911,3.6
U1158,9dcf8db2,2.2
U1158,7f393c30,4.3
U1158,f3667de1,4.5
U1158,7de5faec,1.0
U1158,98667158,4.5
U1158,122d08d2,2.2
U1158,3ccda57b,1.5
U1158,7add4be3,3.6
U1158,16c233ca,3.2
U1159,72269b78,3.4
U1159,e79f8a52,2.1
U1159,5629145c,3.5
U1159,af1a90ec,3.3
U1159,759b81f4,2.0
U1159,2570b385,5.0
U1159,cafe6c16,3.3
U1159,48a586ef,2.7
U1159,5e505e4d,2.6
U1159,5c7a9ddf,3.8
U1160,dcfdf0e8,3.9
U1160,dfdc849d,3.0
U1160,c1e44a99,4.3
U1160,d93953e9,3.4
U1160,9b376e71,2.8
U1160,5183649c,1.1
U1160,552f4c29,1.4
U1160,7c0ec156,4.0
U1160,f96cc5cd,3.8
U1160,bc0c3c51,2.6
U1161,f869c0e6,1.2
U1161,81ed414d,2.7
U1161,2f8334db,4.6
U1161,fb3f3206,3.4
U1161,59897df4,3.4
U1161,a17e5bca,1.1
U1161,eaf99caf,2.4
U1161,8adc3358,4.2
U1161,4218f3ee,4.6
U1161,e64aa98f,3.7
U1162,517fa833,2.5
U1162,bb61e3f0,2.6
U1162,583623c4,4.8
U1162,aef37431,3.0
U1162,6537dc3c,4.5
U1162,28f3bef4,4.1
U1162,f9ba8ee6,4.0
U1162,2b072b66,3.9
U1162,595e1925,3.6
U1162,a639fae4,3.4
U1163,f9272d67,2.5
U1163,fc792cde,3.9
U1163,a799369f,3.4
U1163,b83af3f6,1.6
U1163,0384be85,4.6
U1163,522006bb,4.2
U1163,9488cfb2,2.9
U1163,01849eee,3.9
U1163,52c4b291,3.2
U1163,8091ddcc,3.1
U1164,541e0458,3.0
U1164,4eb295cd,3.4
U1164,da40dc19,3.2
U1164,0647d20e,2.9
U1164,2e5e557d,3.8
U1164,5d278388,1.3
U1164,9977b253,1.3
U1164,88219607,2.8
U1164,3bee5432,2.2
U1164,4218f3ee,4.5
U1165,acd78257,2.7
U1165,f8018b16,2.8
U1165,baf76fbe,3.8
U1165,e64aa98f,2.5
U1165,c3c86018,4.2
U1165,48f256ba,1.3
U1165,8adc3358,2.9
U1165,fabb045f,1.5
U1165,27f42714,1.6
U1165,8c90681b,4.6
U1166,eeedc572,1.0
U1166,30bfc186,4.8
U1166,845c2189,2.0
U1166,f92f4747,4.2
U1166,7f393c30,3.7
U1166,66a0f670,2.9
U1166,819fcf93,1.5
U1166,1b6bb38b,4.1
U1166,b9557c71,4.0
U1166,2db39208,4.8
U1167,66a0f670,2.8
U1167,b37ee992,2.3
U1167,c8e94e65,4.6
U1167,3a40c1a9,4.8
U1167,d3327c3f,1.2
U1167,3e32c087,3.8
U1167,2595a51e,2.0
U1167,ae522cd4,4.7
U1167,9f9d8950,1.6
U1167,520c08e5,3.1
U1168,00ddc95f,1.5
U1168,c1079312,1.5
U1168,436a0faa,3.1
U1168,6d90ad69,1.8
U1168,12ad87e3,1.0
U1168,819fcf93,4.1
U1168,2e7c1ae5,3.2
U1168,69d6c8fd,3.9
U1168,7ed6c088,4.1
U1168,515057e9,4.5
U1169,fce2cfc7,2.8
U1169,acd78257,2.9
U1169,36d91e0a,2.0
U1169,0d9b0003,4.9
U1169,14525bfa,3.8
U1169,637e6aa3,2.9
U1169,4c102434,2.6
U1169,95899868,4.5
U1169,a3af67ee,3.6
U1169,bc0c3c51,3.5
U1170,34b8a92d,1.9
U1170,2b072b66,3.3
U1170,c95e0330,3.0
U1170,9597c55d,1.3
U1170,e6539784,4.4
U1170,eeedc572,4.2
U1170,8e6bc9df,1.3
U1170,0a168adb,1.4
U1170,8c51e689,2.2
U1170,7540eff6,1.6
U1171,7de4c4b6,2.2
U1171,f96cc5cd,1.4
U1171,68bda325,4.9
U1171,eae09ea0,2.9
U1171,a4d2bb58,3.6
U1171,553ca4e6,1.1
U1171,ae5c93e9,3.4
U1171,73b3ba45,3.9
U1171,c1fb0ea0,1.7
U1171,5ca88dd3,2.1
U1172,e0a39f08,4.9
U1172,1b6bb38b,3.4
U1172,19b783dd,4.3
U1172,7f2c48a7,2.1
U1172,7ecbee84,4.4
U1172,2f4f7819,4.8
U1172,2e5e557d,4.5
U1172,3e32c087,3.1
U1172,11ee237a,2.6
U1172,e0f67c5c,2.2
U1173,520c08e5,3.9
U1173,7ed6c088,2.5
U1173,24107b4c,4.9
U1173,7337301f,1.7
U1173,52c80218,3.0
U1173,ba00f0ba,1.5
U1173,508b774c,2.1
U1173,d93da090,4.0
U1173,e90948ea,3.9
U1173,d750e115,1.3
U1174,b72ca32a,3.3
U1174,a0489aac,3.3
U1174,c55d3560,3.6
U1174,e61f72b2,1.6
U1174,15a7d2d8,4.9
U1174,220374f7,4.8
U1174,8accc497,3.2
U1174,022a2d21,2.3
U1174,f319505c,4.6
U1174,88219607,1.0
U1175,03b7e32d,4.2
U1175,30fbb745,2.9
U1175,928b1a37,2.0
U1175,48f256ba,1.6
U1175,a3af67ee,4.3
U1175,f6fdde7c,2.5
U1175,fbde2c73,3.9
U1175,baf76fbe,1.8
U1175,4eb295cd,2.3
U1175,af104b2e,3.2
U1176,ba00f0ba,4.9
U1176,b9ebb179,1.9
U1176,f9ba8ee6,4.8
U1176,10303f23,1.7
U1176,2e5e557d,1.3
U1176,c781bf8a,4.3
U1176,e7c355d0,1.2
U1176,f9272d67,2.9
U1176,0d125c02,2.0
U1176,de7a71c5,1.3
U1177,d93953e9,2.0
U1177,7ecbee84,2.2
U1177,9977b253,1.2
U1177,16c0c195,1.8
U1177,a1be68d2,1.1
U1177,eae09ea0,3.9
U1177,a2fa8c8f,3.4
U1177,3c1f10a5,4.8
U1177,637e6aa3,2.2
U1177,d3327c3f,3.6
U1178,9b87df9a,2.0
U1178,b9464f09,4.4
U1178,8b6db425,3.2
U1178,dab1b794,1.5
U1178,ae5c93e9,3.8
U1178,dcfdf0e8,1.1
U1178,f8e4fb34,2.0
U1178,c1865a1e,2.3
U1178,4218f3ee,3.3
U1178,30fbb745,1.7
U1179,4a037985,4.3
U1179,e0a39f08,2.7
U1179,eaf99caf,4.4
U1179,5b97156b,3.3
U1179,0cf42113,3.7
U1179,dafe9152,4.8
U1179,7680a630,4.3
U1179,19c75cf4,1.5
U1179,bc0c3c51,3.8
U1179,358d096e,2.3
U1180,653ba8cd,4.8
U1180,cafe6c16,2.0
U1180,19c75cf4,4.4
U1180,5edffe66,1.8
U1180,1d3b151b,1.4
U1180,7c40137c,3.5
U1180,1da5d7d9,1.5
U1180,b9464f09,4.4
U1180,52f2dbd9,4.4
U1180,ba00f0ba,1.2
U1181,59897df4,1.3
U1181,a3af67ee,3.7
U1181,16e0cbb0,4.5
U1181,d38f016d,2.5
U1181,2ebfc193,4.0
U1181,f9ba8ee6,3.9
U1181,a5877f7b,2.3
U1181,3f91d5ed,4.8
U1181,fce2cfc7,2.2
U1181,522006bb,3.7
U1182,5629145c,1.7
U1182,44e61206,2.3
U1182,845c2189,1.1
U1182,1051bfee,4.1
U1182,e01027a1,4.4
U1182,3c4be0a8,3.2
U1182,d93da090,1.0
U1182,c70aec7d,1.4
U1182,8df72623,2.7
U1182,d338450b,4.9
U1183,a4d2bf3c,4.6
U1183,eaf99caf,1.2
U1183,f9ba8ee6,3.8
U1183,a0cce20f,3.6
U1183,af104b2e,5.0
U1183,a2fa8c8f,2.7
U1183,c55d3560,1.4
U1183,3c50338b,4.1
U1183,88d92c1f,4.6
U1183,65226425,3.3
U1184,3f3863af,3.5
U1184,1051bfee,1.5
U1184,dfdc849d,4.3
U1184,c55d3560,2.6
U1184,c44ef1dd,3.7
U1184,2f8334db,3.4
U1184,a639fae4,2.9
U1184,b0f297bc,3.5
U1184,e7893e0f,1.3
U1184,e894e3be,3.6
U1185,a639fae4,3.9
U1185,7b2ecc2f,2.6
U1185,393d1403,4.8
U1185,e79f8a52,2.5
U1185,ae522cd4,2.8
U1185,a5e9d090,4.1
U1185,c23be934,3.4
U1185,1b095de1,3.7
U1185,036df75a,3.6
U1185,5e505e4d,1.7
U1186,b83af3f6,3.6
U1186,8fdac88e,3.6
U1186,5ca88dd3,3.4
U1186,6802ebba,2.2
U1186,3a55e3cc,3.3
U1186,d3327c3f,3.1
U1186,11ee237a,4.3
U1186,4a037985,3.5
U1186,3c1f10a5,1.3
U1186,4ad63459,4.3
U1187,928b1a37,2.4
U1187,0a168adb,4.6
U1187,23568e73,4.1
U1187,e72197e8,2.5
U1187,a639fae4,4.8
U1187,a474b957,2.1
U1187,d1594e7b,2.1
U1187,3c1f10a5,1.8
U1187,2db39208,1.6
U1187,40091361,1.7
U1188,2811bc43,2.2
U1188,98667158,1.5
U1188,2972e819,1.2
U1188,fce463f6,1.8
U1188,7a56fc2c,1.9
U1188,70114143,2.7
U1188,dcfdf0e8,1.0
U1188,0a168adb,1.7
U1188,bd38cba4,2.4
U1188,024fcfe6,4.0
U1189,4ad63459,2.7
U1189,8091ddcc,4.2
U1189,a799369f,3.3
U1189,23e0e85c,4.5
U1189,a4ad5385,3.9
U1189,2a971420,5.0
U1189,9639afeb,1.9
U1189,9cedc10f,1.6
U1189,52c80218,1.4
U1189,56545574,4.6
U1190,5b0a0ee0,1.1
U1190,73b3ba45,1.9
U1190,18cc40fa,4.0
U1190,ca7de23b,4.7
U1190,7ecbee84,1.8
U1190,9e282434,4.2
U1190,6886c2dc,4.7
U1190,b7af1118,3.3
U1190,147bac54,2.8
U1190,eae09ea0,2.6
U1191,583623c4,3.1
U1191,f0a3d090,4.1
U1191,0fa98030,5.0
U1191,96e255ed,1.8
U1191,5d7c1b6e,1.9
U1191,8586230d,4.4
U1191,11ee237a,2.4
U1191,d3327c3f,4.3
U1191,c44ef1dd,3.9
U1191,c2f45c82,1.4
U1192,a7a143ad,2.2
U1192,01095052,4.4
U1192,8b6db425,2.7
U1192,7080da29,3.9
